sep=,

June 22. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
19:41,24.76,,,,-94,1008,98,0       ,-700    ,910     ,,,,0x01,
19:41,24.77,,,,-94,1008,97,70      ,-630    ,630     ,,,,0x03,
19:41,24.77,,,,-94,1008,97,210     ,-490    ,560     ,,,,0x02,
19:41,24.78,,,,-93,1007,96,210     ,-490    ,560     ,,,,0x01,
19:41,24.78,,,,-93,1007,96,70      ,-700    ,560     ,,,,0x02,
19:41,24.78,,,,-95,1008,96,70      ,-700    ,560     ,,,,0x01,
19:41,24.78,,,,-95,1008,99,-70     ,-490    ,560     ,,,,0x03,
19:41,24.78,,,,-95,1008,99,-210    ,-280    ,700     ,,,,0x02,
19:41,24.79,,,,-96,1006,98,-210    ,-280    ,700     ,,,,0x01,
19:41,24.79,,,,-96,1006,98,-140    ,-350    ,700     ,,,,0x02,
19:41,24.79,,,,-94,1008,98,-140    ,-350    ,700     ,,,,0x01,
19:41,24.79,,,,-93,1007,97,70      ,-420    ,700     ,,,,0x03,
19:41,24.80,,,,-93,1007,97,70      ,-560    ,420     ,,,,0x02,
19:41,24.80,,,,-94,1007,99,70      ,-560    ,420     ,,,,0x01,
19:41,24.80,,,,-94,1007,99,-70     ,-700    ,560     ,,,,0x02,
19:41,24.80,,,,-93,1006,97,-70     ,-700    ,560     ,,,,0x01,
19:41,24.81,,,,-94,1006,97,0       ,-700    ,770     ,,,,0x03,
19:41,24.81,,,,-94,1008,98,0       ,-630    ,840     ,,,,0x03,
19:41,24.82,,,,-94,1008,98,0       ,-350    ,700     ,,,,0x02,
19:41,24.82,,,,-95,1008,97,0       ,-350    ,700     ,,,,0x01,
19:41,24.82,,,,-94,1008,98,-70     ,-630    ,770     ,,,,0x03,
19:41,24.82,,,,-94,1008,98,-70     ,-350    ,700     ,,,,0x02,
19:41,24.82,,,,-93,1007,98,-70     ,-350    ,700     ,,,,0x01,
19:41,24.83,,,,-93,1007,98,-140    ,-350    ,490     ,,,,0x02,
19:41,24.83,,,,-94,1009,96,-140    ,-350    ,490     ,,,,0x01,
19:41,24.83,,,,-94,1008,97,-140    ,-490    ,630     ,,,,0x03,
19:41,24.83,,,,-94,1008,97,-70     ,-560    ,700     ,,,,0x02,
19:41,24.83,,,,-95,1007,99,-70     ,-560    ,700     ,,,,0x01,
19:41,24.84,,,,-95,1008,96,-70     ,-490    ,490     ,,,,0x03,
19:41,24.84,,,,-93,1005,95,0       ,-420    ,700     ,,,,0x03,
19:41,24.85,,,,-93,1005,95,-70     ,-490    ,700     ,,,,0x02,
19:41,24.85,,,,-96,1007,98,-70     ,-490    ,700     ,,,,0x01,
19:41,24.85,,,,-94,1007,97,-70     ,-490    ,700     ,,,,0x03,
19:41,24.85,,,,-94,1007,97,0       ,-420    ,630     ,,,,0x03,
19:41,24.86,,,,-94,1007,97,70      ,-700    ,490     ,,,,0x02,
19:41,24.86,,,,-95,1007,99,70      ,-700    ,490     ,,,,0x01,
19:41,24.86,,,,-95,1007,99,-70     ,-840    ,700     ,,,,0x02,
19:41,24.87,,,,-93,1008,98,-70     ,-840    ,700     ,,,,0x01,
19:41,24.87,,,,-95,1008,98,0       ,-490    ,420     ,,,,0x03,
19:41,24.87,,,,-95,1008,98,70      ,-770    ,490     ,,,,0x02,
19:41,24.87,,,,-95,1008,97,70      ,-770    ,490     ,,,,0x01,
19:41,24.87,,,,-94,1007,96,0       ,-700    ,630     ,,,,0x03,
19:41,24.88,,,,-94,1007,96,0       ,-560    ,840     ,,,,0x03,
19:41,24.89,,,,-94,1007,96,-70     ,-560    ,910     ,,,,0x02,
19:41,24.89,,,,-95,1008,97,-70     ,-560    ,910     ,,,,0x01,
19:41,24.89,,,,-95,1007,96,-70     ,-490    ,700     ,,,,0x03,
19:41,24.89,,,,-94,1007,98,-70     ,-350    ,700     ,,,,0x03,
19:41,24.90,,,,-94,1007,98,70      ,-420    ,630     ,,,,0x02,
19:41,24.90,,,,-94,1009,99,70      ,-420    ,630     ,,,,0x01,
19:41,24.90,,,,-95,1007,98,-70     ,-490    ,700     ,,,,0x03,
19:41,24.91,,,,-95,1008,97,70      ,-560    ,840     ,,,,0x03,
19:41,24.91,,,,-95,1008,97,70      ,-280    ,910     ,,,,0x02,
19:41,24.91,,,,-93,1006,95,70      ,-280    ,910     ,,,,0x01,
19:41,24.91,,,,-92,1005,94,210     ,-490    ,910     ,,,,0x03,
19:41,24.92,,,,-94,1006,96,0       ,-350    ,840     ,,,,0x03,
19:41,24.92,,,,-94,1006,96,0       ,-350    ,770     ,,,,0x02,
19:41,24.92,,,,-94,1007,96,0       ,-350    ,770     ,,,,0x01,
19:41,24.92,,,,-94,1007,98,140     ,-630    ,630     ,,,,0x03,
19:41,24.93,,,,-93,1006,99,70      ,-420    ,700     ,,,,0x03,
19:41,24.93,,,,-93,1006,99,70      ,-560    ,700     ,,,,0x02,
19:41,24.94,,,,-94,1008,95,70      ,-560    ,700     ,,,,0x01,
19:41,24.94,,,,-95,1006,97,0       ,-560    ,700     ,,,,0x03,
19:41,24.94,,,,-94,1007,99,-70     ,-560    ,560     ,,,,0x03,
19:41,24.94,,,,-94,1007,99,70      ,-350    ,630     ,,,,0x02,
19:41,24.95,,,,-94,1008,96,70      ,-350    ,630     ,,,,0x01,
19:41,24.95,,,,-94,1006,97,140     ,-280    ,770     ,,,,0x03,
19:41,24.95,,,,-94,1006,97,280     ,-560    ,700     ,,,,0x03,
19:41,24.96,,,,-94,1006,97,210     ,-420    ,700     ,,,,0x02,
19:41,24.96,,,,-94,1007,100,210     ,-420    ,700     ,,,,0x01,
19:41,24.96,,,,-93,1007,98,350     ,-560    ,840     ,,,,0x03,
19:41,24.97,,,,-94,1008,97,420     ,-420    ,700     ,,,,0x03,
19:41,24.97,,,,-94,1008,97,210     ,-420    ,840     ,,,,0x02,
19:41,24.97,,,,-94,1008,97,210     ,-420    ,840     ,,,,0x01,
19:41,24.98,,,,-94,1008,95,420     ,-420    ,770     ,,,,0x03,
19:41,24.98,,,,-94,1008,95,70      ,-420    ,840     ,,,,0x02,
19:41,24.98,,,,-93,1008,99,70      ,-420    ,840     ,,,,0x01,
19:41,24.98,,,,-93,1008,99,0       ,-490    ,700     ,,,,0x02,
19:41,24.98,,,,-93,1007,95,0       ,-490    ,700     ,,,,0x01,
19:41,24.99,,,,-96,1008,97,-210    ,-420    ,840     ,,,,0x03,
19:41,24.99,,,,-96,1008,97,0       ,-490    ,770     ,,,,0x02,
19:41,24.99,,,,-94,1007,97,0       ,-490    ,770     ,,,,0x01,
19:41,25.00,,,,-94,1009,95,70      ,-420    ,910     ,,,,0x03,
19:41,25.00,,,,-95,1008,95,70      ,-560    ,490     ,,,,0x03,
19:41,25.00,,,,-95,1008,95,-210    ,-490    ,630     ,,,,0x02,
19:41,25.00,,,,-97,1006,98,-210    ,-490    ,630     ,,,,0x01,
19:41,25.01,,,,-94,1007,97,-420    ,-420    ,770     ,,,,0x03,
19:41,25.01,,,,-94,1008,94,-210    ,-420    ,840     ,,,,0x03,
19:41,25.01,,,,-94,1008,94,-140    ,-560    ,770     ,,,,0x02,
19:41,25.02,,,,-96,1007,94,-140    ,-560    ,770     ,,,,0x01,
19:41,25.02,,,,-95,1007,96,210     ,-770    ,630     ,,,,0x03,
19:41,25.02,,,,-95,1007,96,140     ,-630    ,630     ,,,,0x02,
19:41,25.03,,,,-95,1007,98,140     ,-630    ,630     ,,,,0x01,
19:41,25.03,,,,-95,1007,98,0       ,-630    ,770     ,,,,0x02,
19:41,25.03,,,,-95,1007,97,0       ,-630    ,770     ,,,,0x01,
19:41,25.03,,,,-94,1007,98,-70     ,-490    ,770     ,,,,0x03,
19:41,25.03,,,,-93,1008,96,210     ,-490    ,840     ,,,,0x03,
19:41,25.04,,,,-93,1008,96,140     ,-420    ,770     ,,,,0x02,
19:41,25.04,,,,-95,1008,97,140     ,-420    ,770     ,,,,0x01,
19:41,25.05,,,,-93,1007,96,-140    ,-420    ,770     ,,,,0x03,
19:41,25.05,,,,-94,1007,97,-70     ,-560    ,560     ,,,,0x03,
19:41,25.05,,,,-94,1007,97,70      ,-490    ,490     ,,,,0x02,
19:41,25.05,,,,-95,1008,96,70      ,-490    ,490     ,,,,0x01,
19:41,25.06,,,,-93,1006,97,-70     ,-560    ,630     ,,,,0x03,
19:41,25.06,,,,-93,1007,100,-140    ,-560    ,770     ,,,,0x03,
19:41,25.07,,,,-93,1007,100,0       ,-350    ,910     ,,,,0x02,
19:41,25.07,,,,-94,1008,98,0       ,-350    ,910     ,,,,0x01,
19:41,25.07,,,,-94,1006,97,-70     ,-490    ,840     ,,,,0x03,
19:41,25.07,,,,-93,1008,97,70      ,-560    ,770     ,,,,0x03,
19:41,25.08,,,,-93,1008,97,-70     ,-420    ,770     ,,,,0x02,
19:41,25.08,,,,-93,1007,99,-70     ,-420    ,770     ,,,,0x01,
19:41,25.08,,,,-94,1009,97,0       ,-770    ,700     ,,,,0x03,
19:41,25.08,,,,-94,1009,97,0       ,-560    ,770     ,,,,0x02,
19:41,25.08,,,,-94,1007,96,0       ,-560    ,770     ,,,,0x01,
19:41,25.09,,,,-94,1007,96,70      ,-350    ,630     ,,,,0x02,
19:41,25.09,,,,-95,1008,99,70      ,-350    ,630     ,,,,0x01,
19:41,25.09,,,,-94,1007,101,-210    ,-490    ,700     ,,,,0x03,
19:41,25.10,,,,-94,1007,101,70      ,-630    ,630     ,,,,0x02,
19:41,25.10,,,,-94,1009,99,70      ,-630    ,630     ,,,,0x01,
19:41,25.10,,,,-94,1009,99,350     ,-490    ,700     ,,,,0x02,
19:41,25.10,,,,-94,1008,96,350     ,-490    ,700     ,,,,0x01,
19:41,25.10,,,,-94,1005,90,140     ,-560    ,700     ,,,,0x03,
19:41,25.11,,,,-94,1005,90,70      ,-770    ,770     ,,,,0x02,
19:41,25.11,,,,-94,1007,88,70      ,-770    ,770     ,,,,0x01,
19:41,25.11,,,,-94,1007,88,-70     ,-630    ,630     ,,,,0x02,
19:41,25.12,,,,-94,1005,92,-70     ,-630    ,630     ,,,,0x01,
19:41,25.12,,,,-94,1008,97,-280    ,-420    ,700     ,,,,0x03,
19:41,25.12,,,,-94,1008,97,-490    ,-420    ,770     ,,,,0x02,
19:41,25.12,,,,-96,1008,98,-490    ,-420    ,770     ,,,,0x01,
19:41,25.12,,,,-96,1008,98,-420    ,-490    ,770     ,,,,0x02,
19:41,25.13,,,,-94,1009,102,-420    ,-490    ,770     ,,,,0x01,
19:41,25.13,,,,-93,1007,101,-350    ,-490    ,770     ,,,,0x03,
19:41,25.14,,,,-93,1007,101,-70     ,-420    ,770     ,,,,0x02,
19:41,25.14,,,,-94,1008,101,-70     ,-420    ,770     ,,,,0x01,
19:41,25.14,,,,-94,1008,101,140     ,-630    ,700     ,,,,0x02,
19:41,25.14,,,,-95,1007,98,140     ,-630    ,700     ,,,,0x01,
19:41,25.14,,,,-94,1005,96,140     ,-560    ,630     ,,,,0x03,
19:41,25.15,,,,-94,1005,96,140     ,-350    ,700     ,,,,0x02,
19:41,25.15,,,,-94,1006,95,140     ,-350    ,700     ,,,,0x01,
19:41,25.15,,,,-94,1006,95,70      ,-350    ,560     ,,,,0x02,
19:41,25.15,,,,-93,1006,94,70      ,-350    ,560     ,,,,0x01,
19:41,25.16,,,,-95,1006,96,70      ,-420    ,490     ,,,,0x03,
19:41,25.16,,,,-95,1006,96,-70     ,-630    ,630     ,,,,0x02,
19:41,25.16,,,,-94,1006,95,-70     ,-630    ,630     ,,,,0x01,
19:41,25.16,,,,-94,1006,95,-140    ,-770    ,700     ,,,,0x02,
19:41,25.16,,,,-94,1007,97,-140    ,-770    ,700     ,,,,0x01,
19:41,25.17,,,,-94,1007,98,-70     ,-770    ,840     ,,,,0x03,
19:41,25.17,,,,-95,1007,101,-140    ,-490    ,910     ,,,,0x03,
19:41,25.17,,,,-95,1007,101,-280    ,-490    ,770     ,,,,0x02,
19:41,25.17,,,,-95,1008,100,-280    ,-490    ,770     ,,,,0x01,
19:41,25.18,,,,-95,1006,99,-280    ,-630    ,700     ,,,,0x03,
19:41,25.18,,,,-94,1009,98,-140    ,-630    ,840     ,,,,0x03,
19:41,25.19,,,,-94,1009,98,0       ,-770    ,840     ,,,,0x02,
19:41,25.19,,,,-94,1008,96,0       ,-770    ,840     ,,,,0x01,
19:41,25.19,,,,-94,1007,97,-140    ,-700    ,840     ,,,,0x03,
19:41,25.19,,,,-94,1007,97,-70     ,-560    ,910     ,,,,0x02,
19:41,25.20,,,,-94,1008,97,-70     ,-560    ,910     ,,,,0x01,
19:41,25.20,,,,-94,1008,97,0       ,-770    ,700     ,,,,0x02,
19:41,25.20,,,,-94,1006,98,0       ,-770    ,700     ,,,,0x01,
19:41,25.20,,,,-93,1006,101,0       ,-700    ,700     ,,,,0x03,
19:41,25.21,,,,-93,1006,101,-70     ,-350    ,700     ,,,,0x02,
19:41,25.21,,,,-93,1008,101,-70     ,-350    ,700     ,,,,0x01,
19:41,25.21,,,,-93,1008,101,0       ,-420    ,770     ,,,,0x02,
19:41,25.21,,,,-93,1008,100,0       ,-420    ,770     ,,,,0x01,
19:41,25.22,,,,-93,1009,98,350     ,-490    ,840     ,,,,0x03,
19:41,25.22,,,,-93,1009,98,490     ,-630    ,700     ,,,,0x02,
19:41,25.22,,,,-95,1008,97,490     ,-630    ,700     ,,,,0x01,
19:41,25.23,,,,-94,1006,94,210     ,-490    ,630     ,,,,0x03,
19:41,25.23,,,,-94,1005,94,280     ,-350    ,560     ,,,,0x03,
19:41,25.23,,,,-94,1005,94,210     ,-420    ,560     ,,,,0x02,
19:41,25.23,,,,-94,1007,94,210     ,-420    ,560     ,,,,0x01,
19:41,25.24,,,,-94,1007,94,0       ,-700    ,630     ,,,,0x02,
19:41,25.24,,,,-93,1007,96,0       ,-700    ,630     ,,,,0x01,
19:41,25.24,,,,-95,1007,98,70      ,-630    ,560     ,,,,0x03,
19:41,25.25,,,,-95,1007,98,-210    ,-420    ,700     ,,,,0x02,
19:41,25.25,,,,-95,1007,97,-210    ,-420    ,700     ,,,,0x01,
19:41,25.25,,,,-95,1007,97,-210    ,-490    ,560     ,,,,0x02,
19:41,25.25,,,,-95,1009,97,-210    ,-490    ,560     ,,,,0x01,
19:41,25.25,,,,-94,1008,100,70      ,-630    ,700     ,,,,0x03,
19:41,25.26,,,,-94,1008,100,-70     ,-490    ,630     ,,,,0x02,
19:41,25.26,,,,-93,1007,100,-70     ,-490    ,630     ,,,,0x01,
19:41,25.26,,,,-93,1007,100,140     ,-420    ,770     ,,,,0x02,
19:41,25.26,,,,-96,1007,100,140     ,-420    ,770     ,,,,0x01,
19:41,25.26,,,,-95,1007,99,140     ,-560    ,770     ,,,,0x03,
19:41,25.27,,,,-94,1008,100,-70     ,-560    ,700     ,,,,0x03,
19:41,25.27,,,,-94,1008,100,-70     ,-490    ,770     ,,,,0x02,
19:41,25.28,,,,-95,1007,99,-70     ,-490    ,770     ,,,,0x01,
19:41,25.28,,,,-94,1008,97,70      ,-560    ,770     ,,,,0x03,
19:41,25.28,,,,-94,1008,97,0       ,-420    ,490     ,,,,0x02,
19:41,25.28,,,,-96,1006,97,0       ,-420    ,490     ,,,,0x01,
19:41,25.28,,,,-96,1006,97,-70     ,-490    ,770     ,,,,0x02,
19:41,25.29,,,,-94,1006,96,-70     ,-490    ,770     ,,,,0x01,
19:41,25.29,,,,-95,1008,95,0       ,-560    ,630     ,,,,0x03,
19:41,25.30,,,,-95,1008,95,-140    ,-560    ,630     ,,,,0x02,
19:41,25.30,,,,-94,1008,96,-140    ,-560    ,630     ,,,,0x01,
19:41,25.30,,,,-94,1008,96,0       ,-630    ,770     ,,,,0x02,
19:41,25.30,,,,-94,1006,97,0       ,-630    ,770     ,,,,0x01,
19:41,25.30,,,,-93,1008,99,70      ,-560    ,630     ,,,,0x03,
19:41,25.31,,,,-93,1008,99,-70     ,-630    ,560     ,,,,0x02,
19:41,25.31,,,,-95,1006,100,-70     ,-630    ,560     ,,,,0x01,
19:41,25.31,,,,-95,1006,100,-70     ,-560    ,630     ,,,,0x02,
19:41,25.31,,,,-95,1008,98,-70     ,-560    ,630     ,,,,0x01,
19:41,25.32,,,,-95,1008,99,70      ,-630    ,840     ,,,,0x03,
19:41,25.32,,,,-95,1008,99,140     ,-770    ,910     ,,,,0x02,
19:41,25.32,,,,-94,1009,96,140     ,-770    ,910     ,,,,0x01,
19:41,25.32,,,,-94,1007,93,140     ,-630    ,630     ,,,,0x03,
19:41,25.33,,,,-95,1004,93,0       ,-700    ,490     ,,,,0x03,
19:41,25.33,,,,-95,1004,93,-140    ,-560    ,420     ,,,,0x02,
19:41,25.33,,,,-93,1006,95,-140    ,-560    ,420     ,,,,0x01,
19:41,25.33,,,,-93,1007,96,-280    ,-630    ,630     ,,,,0x03,
19:41,25.34,,,,-95,1006,98,-140    ,-630    ,770     ,,,,0x03,
19:41,25.34,,,,-95,1006,98,-210    ,-560    ,770     ,,,,0x02,
19:41,25.35,,,,-92,1008,97,-210    ,-560    ,770     ,,,,0x01,
19:41,25.35,,,,-94,1007,99,-350    ,-700    ,840     ,,,,0x03,
19:41,25.35,,,,-94,1007,100,-140    ,-700    ,840     ,,,,0x03,
19:41,25.35,,,,-94,1007,100,-140    ,-700    ,910     ,,,,0x02,
19:41,25.36,,,,-93,1007,99,-140    ,-700    ,910     ,,,,0x01,
19:41,25.36,,,,-93,1007,99,-280    ,-630    ,980     ,,,,0x02,
19:41,25.36,,,,-94,1008,97,-280    ,-630    ,980     ,,,,0x01,
19:41,25.36,,,,-94,1008,96,-70     ,-630    ,840     ,,,,0x03,
19:41,25.37,,,,-94,1008,96,0       ,-560    ,910     ,,,,0x02,
19:41,25.37,,,,-94,1008,97,0       ,-560    ,910     ,,,,0x01,
19:41,25.37,,,,-96,1006,97,-70     ,-350    ,840     ,,,,0x03,
19:41,25.38,,,,-94,1006,97,-140    ,-560    ,910     ,,,,0x03,
19:41,25.38,,,,-94,1006,97,-280    ,-490    ,560     ,,,,0x02,
19:41,25.38,,,,-96,1008,95,-280    ,-490    ,560     ,,,,0x01,
19:41,25.39,,,,-94,1006,96,-140    ,-280    ,560     ,,,,0x03,
19:41,25.39,,,,-94,1008,100,140     ,-490    ,770     ,,,,0x03,
19:41,25.39,,,,-94,1008,100,0       ,-560    ,840     ,,,,0x02,
19:41,25.39,,,,-93,1007,100,0       ,-560    ,840     ,,,,0x01,
19:41,25.40,,,,-94,1008,99,-70     ,-630    ,840     ,,,,0x03,
19:41,25.40,,,,-93,1008,99,210     ,-490    ,840     ,,,,0x03,
19:41,25.41,,,,-93,1008,99,140     ,-560    ,630     ,,,,0x02,
19:41,25.41,,,,-94,1007,99,140     ,-560    ,630     ,,,,0x01,
19:41,25.41,,,,-93,1009,98,280     ,-280    ,630     ,,,,0x03,
19:41,25.41,,,,-93,1009,98,140     ,-280    ,840     ,,,,0x02,
19:41,25.41,,,,-94,1008,99,140     ,-280    ,840     ,,,,0x01,
19:41,25.42,,,,-94,1008,99,210     ,-490    ,700     ,,,,0x02,
19:41,25.42,,,,-94,1010,99,210     ,-490    ,700     ,,,,0x01,
19:41,25.42,,,,-93,1007,98,420     ,-630    ,770     ,,,,0x03,
19:41,25.42,,,,-93,1007,98,280     ,-560    ,910     ,,,,0x02,
19:41,25.42,,,,-91,1007,99,280     ,-560    ,910     ,,,,0x01,
19:41,25.43,,,,-91,1007,99,420     ,-630    ,910     ,,,,0x02,
19:41,25.43,,,,-94,1007,96,420     ,-630    ,910     ,,,,0x01,
19:41,25.43,,,,-93,1006,98,350     ,-280    ,700     ,,,,0x03,
19:41,25.44,,,,-93,1006,98,70      ,-350    ,630     ,,,,0x02,
19:41,25.44,,,,-93,1006,97,70      ,-350    ,630     ,,,,0x01,
19:41,25.44,,,,-93,1006,97,350     ,-700    ,910     ,,,,0x02,
19:41,25.44,,,,-93,1009,98,350     ,-700    ,910     ,,,,0x01,
19:41,25.44,,,,-93,1008,98,350     ,-630    ,770     ,,,,0x03,
19:41,25.45,,,,-95,1009,100,280     ,-420    ,770     ,,,,0x03,
19:41,25.45,,,,-95,1009,100,350     ,-560    ,840     ,,,,0x02,
19:41,25.46,,,,-95,1008,99,350     ,-560    ,840     ,,,,0x01,
19:41,25.46,,,,-95,1008,100,350     ,-420    ,700     ,,,,0x03,
19:41,25.46,,,,-95,1008,100,350     ,-700    ,700     ,,,,0x02,
19:41,25.46,,,,-95,1009,97,350     ,-700    ,700     ,,,,0x01,
19:41,25.47,,,,-95,1007,96,210     ,-560    ,840     ,,,,0x03,
19:41,25.47,,,,-94,1006,96,280     ,-560    ,840     ,,,,0x03,
19:41,25.48,,,,-94,1006,96,280     ,-350    ,840     ,,,,0x02,
19:41,25.48,,,,-95,1007,97,280     ,-350    ,840     ,,,,0x01,
19:41,25.48,,,,-95,1007,97,210     ,-490    ,630     ,,,,0x02,
19:41,25.48,,,,-93,1008,99,210     ,-490    ,630     ,,,,0x01,
19:41,25.48,,,,-94,1006,98,140     ,-630    ,630     ,,,,0x03,
19:41,25.49,,,,-94,1006,98,210     ,-700    ,700     ,,,,0x02,
19:41,25.49,,,,-93,1008,98,210     ,-700    ,700     ,,,,0x01,
19:41,25.49,,,,-93,1008,98,70      ,-420    ,630     ,,,,0x02,
19:41,25.49,,,,-93,1007,98,70      ,-420    ,630     ,,,,0x01,
19:41,25.50,,,,-92,1007,99,280     ,-490    ,700     ,,,,0x03,
19:41,25.50,,,,-92,1007,99,350     ,-350    ,630     ,,,,0x02,
19:41,25.50,,,,-94,1007,98,350     ,-350    ,630     ,,,,0x01,
19:41,25.50,,,,-94,1007,98,490     ,-350    ,560     ,,,,0x02,
19:41,25.50,,,,-94,1007,98,490     ,-350    ,560     ,,,,0x01,
19:41,25.51,,,,-95,1008,98,490     ,-630    ,630     ,,,,0x03,
19:41,25.51,,,,-95,1008,98,420     ,-700    ,630     ,,,,0x02,
19:41,25.51,,,,-94,1008,96,420     ,-700    ,630     ,,,,0x01,
19:41,25.51,,,,-94,1008,96,210     ,-490    ,630     ,,,,0x02,
19:41,25.52,,,,-94,1008,99,210     ,-490    ,630     ,,,,0x01,
19:41,25.52,,,,-92,1008,97,210     ,-490    ,770     ,,,,0x03,
19:41,25.52,,,,-92,1008,97,280     ,-420    ,770     ,,,,0x02,
19:41,25.53,,,,-95,1007,97,280     ,-420    ,770     ,,,,0x01,
19:41,25.53,,,,-92,1006,97,210     ,-490    ,840     ,,,,0x03,
19:41,25.53,,,,-94,1007,96,140     ,-560    ,770     ,,,,0x03,
19:41,25.53,,,,-94,1007,96,70      ,-560    ,700     ,,,,0x02,
19:41,25.54,,,,-95,1008,97,70      ,-560    ,700     ,,,,0x01,
19:41,25.54,,,,-95,1006,99,70      ,-630    ,700     ,,,,0x03,
19:41,25.55,,,,-94,1008,97,70      ,-350    ,770     ,,,,0x03,
19:41,25.55,,,,-94,1008,97,210     ,-420    ,770     ,,,,0x02,
19:41,25.55,,,,-93,1007,97,210     ,-420    ,770     ,,,,0x01,
19:41,25.55,,,,-95,1007,97,-70     ,-700    ,840     ,,,,0x03,
19:41,25.56,,,,-95,1006,97,280     ,-630    ,770     ,,,,0x03,
19:41,25.56,,,,-95,1006,97,210     ,-560    ,770     ,,,,0x02,
19:41,25.56,,,,-95,1006,98,210     ,-560    ,770     ,,,,0x01,
19:41,25.57,,,,-94,1009,96,70      ,-490    ,980     ,,,,0x03,
19:41,25.57,,,,-93,1007,97,70      ,-560    ,980     ,,,,0x03,
19:41,25.57,,,,-93,1007,97,0       ,-770    ,840     ,,,,0x02,
19:41,25.57,,,,-94,1005,98,0       ,-770    ,840     ,,,,0x01,
19:41,25.58,,,,-95,1009,98,140     ,-560    ,700     ,,,,0x03,
19:41,25.58,,,,-95,1008,97,70      ,-490    ,560     ,,,,0x03,
19:41,25.58,,,,-95,1008,97,70      ,-420    ,630     ,,,,0x02,
19:41,25.58,,,,-93,1008,97,70      ,-420    ,630     ,,,,0x01,
19:41,25.59,,,,-95,1009,96,-70     ,-490    ,700     ,,,,0x03,
19:41,25.59,,,,-95,1009,96,-70     ,-490    ,700     ,,,,0x02,
19:41,25.60,,,,-95,1008,96,-70     ,-490    ,700     ,,,,0x01,
19:41,25.60,,,,-94,1007,96,280     ,-420    ,770     ,,,,0x03,
19:41,25.60,,,,-95,1007,97,140     ,-490    ,700     ,,,,0x03,
19:41,25.60,,,,-95,1007,97,70      ,-420    ,700     ,,,,0x02,
19:41,25.61,,,,-95,1006,96,70      ,-420    ,700     ,,,,0x01,
19:41,25.61,,,,-93,1008,99,-70     ,-490    ,770     ,,,,0x03,
19:41,25.61,,,,-93,1009,98,70      ,-490    ,770     ,,,,0x03,
19:41,25.62,,,,-93,1009,98,210     ,-560    ,770     ,,,,0x02,
19:41,25.62,,,,-94,1007,96,210     ,-560    ,770     ,,,,0x01,
19:41,25.62,,,,-94,1007,97,140     ,-630    ,770     ,,,,0x03,
19:41,25.63,,,,-94,1007,97,70      ,-630    ,770     ,,,,0x02,
19:41,25.63,,,,-93,1007,95,70      ,-630    ,770     ,,,,0x01,
19:41,25.63,,,,-93,1007,95,70      ,-700    ,700     ,,,,0x02,
19:41,25.63,,,,-95,1005,96,70      ,-700    ,700     ,,,,0x01,
19:41,25.64,,,,-94,1007,99,-70     ,-700    ,770     ,,,,0x03,
19:41,25.64,,,,-94,1007,98,-70     ,-700    ,770     ,,,,0x03,
19:41,25.64,,,,-94,1007,98,0       ,-560    ,700     ,,,,0x02,
19:41,25.64,,,,-95,1009,97,0       ,-560    ,700     ,,,,0x01,
19:41,25.65,,,,-93,1007,97,0       ,-280    ,770     ,,,,0x03,
19:41,25.65,,,,-94,1008,98,0       ,-630    ,560     ,,,,0x03,
19:41,25.66,,,,-94,1008,98,70      ,-700    ,560     ,,,,0x02,
19:41,25.66,,,,-94,1008,97,70      ,-700    ,560     ,,,,0x01,
19:41,25.66,,,,-95,1006,97,-70     ,-700    ,700     ,,,,0x03,
19:41,25.66,,,,-95,1006,97,-140    ,-630    ,700     ,,,,0x02,
19:41,25.66,,,,-96,1007,97,-140    ,-630    ,700     ,,,,0x01,
19:41,25.67,,,,-96,1007,97,-280    ,-560    ,700     ,,,,0x02,
19:41,25.67,,,,-95,1006,98,-280    ,-560    ,700     ,,,,0x01,
19:41,25.67,,,,-95,1005,98,-70     ,-210    ,700     ,,,,0x03,
19:41,25.67,,,,-94,1008,94,70      ,-210    ,770     ,,,,0x03,
19:41,25.68,,,,-94,1008,94,70      ,-350    ,840     ,,,,0x02,
19:41,25.68,,,,-96,1008,99,70      ,-350    ,840     ,,,,0x01,
19:41,25.68,,,,-94,1008,100,0       ,-490    ,700     ,,,,0x03,
19:41,25.69,,,,-94,1008,100,-140    ,-630    ,630     ,,,,0x02,
19:41,25.69,,,,-94,1008,99,-140    ,-630    ,630     ,,,,0x01,
19:41,25.69,,,,-94,1008,99,-70     ,-630    ,840     ,,,,0x02,
19:41,25.69,,,,-95,1008,96,-70     ,-630    ,840     ,,,,0x01,
19:41,25.69,,,,-96,1007,97,-70     ,-560    ,560     ,,,,0x03,
19:41,25.70,,,,-96,1007,97,-140    ,-490    ,490     ,,,,0x02,
19:41,25.70,,,,-94,1007,99,-140    ,-490    ,490     ,,,,0x01,
19:41,25.71,,,,-94,1007,99,-140    ,-420    ,630     ,,,,0x02,
19:41,25.71,,,,-92,1008,96,-140    ,-420    ,630     ,,,,0x01,
