,    46
176641544,     -97,    1007,      44
176681127,     -97,    1007,      44
176720710,     -96,    1006,      47
176760294,     -97,    1006,      48
176799877,     -97,    1007,      46
176839460,     -95,    1005,      46
176879044,     -96,    1006,      45
176918627,     -97,    1007,      44
176958210,     -97,    1008,      46
176997794,     -97,    1006,      46
177037377,     -96,    1007,      47
177076960,     -97,    1007,      45
177116544,     -96,    1006,      46
177156127,     -96,    1007,      46
177195710,     -97,    1008,      44
177235294,     -96,    1006,      47
177274877,     -96,    1007,      47
177314460,     -97,    1007,      47
177354044,     -97,    1007,      47
177393627,     -97,    1006,      45
177433210,     -97,    1006,      45
177472794,     -96,    1006,      48
177512377,     -96,    1007,      46
177551960,     -96,    1007,      46
177591544,     -97,    1006,      47
177631127,     -97,    1008,      47
177670710,     -97,    1007,      47
177710294,     -98,    1006,      50
177749877,     -96,    1007,      49
177789460,     -97,    1007,      36
177829044,     -97,    1009,      38
177868627,     -96,    1008,      54
177908210,     -97,    1005,      59
177947794,     -97,    1007,      51
177987377,     -97,    1007,      52
178026960,     -97,    1008,      51
178066544,     -97,    1008,      47
178106127,     -97,    1005,      43
178145710,     -98,    1008,      30
178185294,     -97,    1009,      18
178224877,     -96,    1007,      68
178264460,     -96,    1003,      89
178304044,     -95,    1008,      44
178343627,     -97,    1009,      29
178383210,     -99,    1010,      21
178422794,     -96,    1006,      54
178462377,     -95,    1000,      70
178501960,     -96,    1011,      13
178541544,     -97,    1008,      48
178581127,     -99,    1002,      76
178620710,     -96,    1009,      31
178660294,     -96,    1006,      37
178699877,     -98,    1006,      40
178739460,     -96,    1005,      58
178779044,     -97,    1005,      48
178818627,     -97,    1007,      39
178858210,     -97,    1007,      41
178897794,     -97,    1005,      60
178937377,     -98,    1003,      28
178976960,     -98,    1015,      22
179016544,     -99,    1005,      57
179056127,     -96,    1006,      49
179095710,     -97,    1006,      36
179135294,     -96,    1005,      60
179174877,     -95,    1007,      49
179214460,     -96,    1007,      41
179254044,     -96,    1006,      47
179293627,     -97,    1005,      61
179333210,     -97,    1006,      59
179372794,     -96,    1008,      44
179412377,     -96,    1007,      42
179451960,     -97,    1007,      51
179491544,     -96,    1006,      58
179531127,     -97,    1007,      56
179570710,     -96,    1007,      54
179610294,     -97,    1006,      51
179649877,     -97,    1007,      49
179689460,     -96,    1007,      47
179729044,     -98,    1005,      44
179768627,     -98,    1006,      43
179808210,     -97,    1009,      48
179847794,     -97,    1005,      66
179887377,     -96,    1006,      85
179926960,     -96,    1002,      84
179966544,     -97,    1006,      82
180006127,     -95,    1003,      78
180045710,     -94,    1009,      72
180085294,     -96,    1004,      71
180124877,     -96,    1008,      66
180164460,     -98,    1007,      63
180204044,     -98,    1007,      58
180243627,     -98,    1005,      58
180283210,     -98,    1007,      57
180322794,     -97,    1005,      72
180362377,     -98,    1006,      81
180401960,     -99,    1003,      95
180441544,    -100,    1005,     101
180481127,    -103,    1002,      96
180520710,    -105,    1009,      87
180560294,    -106,    1008,      67
180599877,    -109,    1007,      47
180639460,    -108,    1007,      38
180679044,    -110,    1006,      31
180718627,    -111,    1006,      23
180758210,    -113,    1009,      16
180797794,    -111,    1011,       6
180837377,    -112,    1006,      12
180876960,    -112,    1012,       2
180916544,    -109,    1009,       1
180956127,    -108,    1008,       0
180995710,    -109,    1007,      -2
181035294,    -106,    1007,      -4
181074877,    -110,    1009,     -10
181114460,    -107,    1007,     -10
181154044,    -105,    1008,      -8
181193627,    -104,    1007,     -10
181233210,    -103,    1008,      -9
181272794,    -104,    1007,      -5
181312377,    -103,    1009,      -6
181351960,    -103,    1008,      -5
181391544,    -101,    1008,      -4
