sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
14:50,47.17,,,,-48,1015,34,        ,        ,        ,,,,0x01,
14:50,47.17,,,,-47,1014,33,        ,        ,        ,,,,0x01,
14:50,47.17,,,,-48,1011,32,        ,        ,        ,,,,0x01,
14:50,47.18,,,,-49,1013,36,        ,        ,        ,,,,0x01,
14:50,47.18,,,,-48,1013,32,        ,        ,        ,,,,0x01,
14:50,47.19,,,,-50,1012,33,        ,        ,        ,,,,0x01,
14:50,47.19,,,,-52,1015,34,        ,        ,        ,,,,0x01,
14:50,47.19,,,,-47,1014,31,        ,        ,        ,,,,0x01,
14:50,47.20,,,,-47,1015,34,        ,        ,        ,,,,0x01,
14:50,47.20,,,,-47,1012,33,        ,        ,        ,,,,0x01,
14:50,47.21,,,,-47,1013,32,        ,        ,        ,,,,0x01,
14:50,47.21,,,,-47,1013,32,        ,        ,        ,,,,0x01,
14:50,47.21,,,,-47,1012,36,        ,        ,        ,,,,0x01,
14:50,47.22,,,,-50,1011,33,        ,        ,        ,,,,0x01,
14:50,47.22,,,,-45,1013,36,        ,        ,        ,,,,0x01,
14:50,47.23,,,,-47,1013,35,        ,        ,        ,,,,0x01,
14:50,47.23,,,,-44,1011,33,        ,        ,        ,,,,0x01,
14:50,47.23,,,,-48,1014,35,        ,        ,        ,,,,0x01,
14:50,47.24,,,,-49,1014,33,        ,        ,        ,,,,0x01,
14:50,47.24,,,,-46,1014,33,        ,        ,        ,,,,0x01,
14:50,47.25,,,,-47,1013,37,        ,        ,        ,,,,0x01,
14:50,47.25,,,,-40,1011,42,        ,        ,        ,,,,0x01,
14:50,47.25,,,,-40,1011,54,        ,        ,        ,,,,0x01,
14:50,47.26,,,,-36,1010,44,        ,        ,        ,,,,0x01,
14:50,47.26,,,,-52,1012,31,        ,        ,        ,,,,0x01,
14:50,47.27,,,,-66,1017,21,        ,        ,        ,,,,0x01,
