sep=,

June 4. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,

June 4. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
15:08,52.21,,,,-18,54,1003,        ,        ,        ,,,,0x03,
15:08,52.22,,,,-18,54,1003,        ,        ,        ,,,,0x02,
15:08,52.22,,,,-21,56,1007,        ,        ,        ,,,,0x01,
15:08,52.23,,,,-21,56,1007,        ,        ,        ,,,,0x02,
15:08,52.23,,,,-19,53,1005,        ,        ,        ,,,,0x01,
15:08,52.23,,,,-18,54,1005,        ,        ,        ,,,,0x03,
15:08,52.24,,,,-19,52,1007,        ,        ,        ,,,,0x03,
15:08,52.25,,,,-19,52,1007,        ,        ,        ,,,,0x02,
15:08,52.25,,,,-19,54,1006,        ,        ,        ,,,,0x01,
15:08,52.26,,,,-19,54,1006,        ,        ,        ,,,,0x02,
15:08,52.26,,,,-19,55,1002,        ,        ,        ,,,,0x01,
15:08,52.26,,,,-19,55,1002,        ,        ,        ,,,,0x02,
15:08,52.27,,,,-18,54,1010,        ,        ,        ,,,,0x01,
15:08,52.27,,,,-18,54,1010,        ,        ,        ,,,,0x02,
15:08,52.28,,,,-19,57,1010,        ,        ,        ,,,,0x01,
15:08,52.28,,,,-18,55,1007,        ,        ,        ,,,,0x03,
15:08,52.29,,,,-20,59,1006,        ,        ,        ,,,,0x03,
15:08,52.30,,,,-20,59,1006,        ,        ,        ,,,,0x02,
15:08,52.30,,,,-13,54,1003,        ,        ,        ,,,,0x01,
15:08,52.31,,,,-13,54,1003,        ,        ,        ,,,,0x02,
15:08,52.31,,,,-15,54,1006,        ,        ,        ,,,,0x01,
15:08,52.32,,,,-15,54,1006,        ,        ,        ,,,,0x02,
15:08,52.32,,,,-20,55,1002,        ,        ,        ,,,,0x01,
15:08,52.32,,,,-18,53,1007,        ,        ,        ,,,,0x03,
15:08,52.33,,,,-23,59,1005,        ,        ,        ,,,,0x03,
15:08,52.34,,,,-23,59,1005,        ,        ,        ,,,,0x02,
15:08,52.34,,,,-19,56,1005,        ,        ,        ,,,,0x01,
15:08,52.35,,,,-19,56,1005,        ,        ,        ,,,,0x02,
15:08,52.35,,,,-19,54,1007,        ,        ,        ,,,,0x01,
15:08,52.35,,,,-19,54,1007,        ,        ,        ,,,,0x02,
15:08,52.36,,,,-16,54,1006,        ,        ,        ,,,,0x01,
15:08,52.37,,,,-21,54,1004,        ,        ,        ,,,,0x03,
15:08,52.37,,,,-19,55,1005,        ,        ,        ,,,,0x03,
15:08,52.38,,,,-17,52,1006,        ,        ,        ,,,,0x03,
15:08,52.39,,,,-17,52,1006,        ,        ,        ,,,,0x02,
15:08,52.39,,,,-19,53,1011,        ,        ,        ,,,,0x01,
15:08,52.40,,,,-19,53,1011,        ,        ,        ,,,,0x02,
15:08,52.40,,,,-22,54,1010,        ,        ,        ,,,,0x01,
15:08,52.41,,,,-22,54,1010,        ,        ,        ,,,,0x02,
15:08,52.41,,,,-21,53,1010,        ,        ,        ,,,,0x01,
15:08,52.41,,,,-18,58,1007,        ,        ,        ,,,,0x03,
15:08,52.42,,,,-16,53,1003,        ,        ,        ,,,,0x03,
15:08,52.43,,,,-16,53,1003,        ,        ,        ,,,,0x02,
15:08,52.43,,,,-19,55,1005,        ,        ,        ,,,,0x01,
15:08,52.44,,,,-19,55,1005,        ,        ,        ,,,,0x02,
15:08,52.44,,,,-17,49,1007,        ,        ,        ,,,,0x01,
15:08,52.45,,,,-17,49,1007,        ,        ,        ,,,,0x02,
15:08,52.45,,,,-20,54,1007,        ,        ,        ,,,,0x01,
15:08,52.46,,,,-19,56,1005,        ,        ,        ,,,,0x03,
15:08,52.46,,,,-20,54,1012,        ,        ,        ,,,,0x03,
15:08,52.47,,,,-20,54,1012,        ,        ,        ,,,,0x02,
15:08,52.47,,,,-23,53,1007,        ,        ,        ,,,,0x01,
15:08,52.48,,,,-23,53,1007,        ,        ,        ,,,,0x02,
15:08,52.48,,,,-18,54,1005,        ,        ,        ,,,,0x01,
15:08,52.49,,,,-18,54,1005,        ,        ,        ,,,,0x02,
15:08,52.49,,,,-20,55,1004,        ,        ,        ,,,,0x01,
15:08,52.50,,,,-19,54,1008,        ,        ,        ,,,,0x03,
15:08,52.50,,,,-19,52,1002,        ,        ,        ,,,,0x03,
15:08,52.51,,,,-19,52,1002,        ,        ,        ,,,,0x02,
15:08,52.51,,,,-19,55,1005,        ,        ,        ,,,,0x01,
15:08,52.52,,,,-19,55,1005,        ,        ,        ,,,,0x02,
15:08,52.52,,,,-20,56,1010,        ,        ,        ,,,,0x01,
15:08,52.53,,,,-20,56,1010,        ,        ,        ,,,,0x02,
15:08,52.53,,,,-18,56,1005,        ,        ,        ,,,,0x01,
15:08,52.54,,,,-22,56,1006,        ,        ,        ,,,,0x03,
15:08,52.55,,,,-19,59,1005,        ,        ,        ,,,,0x03,
15:08,52.55,,,,-19,59,1005,        ,        ,        ,,,,0x02,
15:08,52.55,,,,-19,54,1005,        ,        ,        ,,,,0x01,
15:08,52.56,,,,-19,54,1005,        ,        ,        ,,,,0x02,
15:08,52.56,,,,-17,53,1005,        ,        ,        ,,,,0x01,
15:08,52.57,,,,-17,53,1005,        ,        ,        ,,,,0x02,
15:08,52.57,,,,-15,52,1001,        ,        ,        ,,,,0x01,
15:08,52.58,,,,-21,55,1007,        ,        ,        ,,,,0x03,
15:08,52.58,,,,-21,57,1008,        ,        ,        ,,,,0x03,
15:08,52.59,,,,-21,57,1008,        ,        ,        ,,,,0x02,
15:08,52.60,,,,-20,57,1007,        ,        ,        ,,,,0x01,
15:08,52.60,,,,-20,57,1007,        ,        ,        ,,,,0x02,
15:08,52.60,,,,-19,56,1005,        ,        ,        ,,,,0x01,
15:08,52.61,,,,-19,56,1005,        ,        ,        ,,,,0x02,
15:08,52.61,,,,-12,54,1009,        ,        ,        ,,,,0x01,
15:08,52.62,,,,-18,53,1005,        ,        ,        ,,,,0x03,
15:08,52.63,,,,-18,49,1005,        ,        ,        ,,,,0x03,
15:08,52.64,,,,-18,49,1005,        ,        ,        ,,,,0x02,
15:08,52.64,,,,-19,51,1007,        ,        ,        ,,,,0x01,
15:08,52.64,,,,-19,51,1007,        ,        ,        ,,,,0x02,
15:08,52.64,,,,-21,56,1007,        ,        ,        ,,,,0x01,
15:08,52.65,,,,-21,56,1007,        ,        ,        ,,,,0x02,
15:08,52.65,,,,-16,53,1005,        ,        ,        ,,,,0x01,
15:08,52.66,,,,-21,54,1005,        ,        ,        ,,,,0x03,
15:08,52.67,,,,-20,57,1005,        ,        ,        ,,,,0x03,
15:08,52.67,,,,-20,57,1005,        ,        ,        ,,,,0x02,
15:08,52.68,,,,-18,57,1007,        ,        ,        ,,,,0x01,
15:08,52.68,,,,-18,57,1007,        ,        ,        ,,,,0x02,
15:08,52.69,,,,-16,56,1002,        ,        ,        ,,,,0x01,
15:08,52.69,,,,-16,56,1002,        ,        ,        ,,,,0x02,
15:08,52.69,,,,-18,55,1002,        ,        ,        ,,,,0x01,
15:08,52.70,,,,-19,58,1005,        ,        ,        ,,,,0x03,
15:08,52.71,,,,-19,57,1007,        ,        ,        ,,,,0x03,
15:08,52.72,,,,-19,57,1007,        ,        ,        ,,,,0x02,
15:08,52.72,,,,-22,54,1007,        ,        ,        ,,,,0x01,
15:08,52.73,,,,-22,54,1007,        ,        ,        ,,,,0x02,
15:08,52.73,,,,-19,57,1005,        ,        ,        ,,,,0x01,
15:08,52.73,,,,-19,57,1005,        ,        ,        ,,,,0x02,
15:08,52.73,,,,-18,57,1008,        ,        ,        ,,,,0x01,
15:08,52.74,,,,-16,55,1004,        ,        ,        ,,,,0x03,
15:08,52.75,,,,-20,57,1005,        ,        ,        ,,,,0x03,
15:08,52.76,,,,-20,57,1005,        ,        ,        ,,,,0x02,
15:08,52.76,,,,-21,56,1006,        ,        ,        ,,,,0x01,
15:08,52.76,,,,-21,56,1006,        ,        ,        ,,,,0x02,
15:08,52.77,,,,-17,56,1004,        ,        ,        ,,,,0x01,
15:08,52.78,,,,-17,56,1004,        ,        ,        ,,,,0x02,
15:08,52.78,,,,-16,57,1007,        ,        ,        ,,,,0x01,
15:08,52.78,,,,-18,55,1005,        ,        ,        ,,,,0x03,
15:08,52.79,,,,-23,55,1007,        ,        ,        ,,,,0x03,
15:08,52.80,,,,-23,55,1007,        ,        ,        ,,,,0x02,
15:08,52.80,,,,-17,55,1010,        ,        ,        ,,,,0x01,
15:08,52.81,,,,-17,55,1010,        ,        ,        ,,,,0x02,
15:08,52.81,,,,-19,54,1007,        ,        ,        ,,,,0x01,
15:08,52.82,,,,-19,51,1005,        ,        ,        ,,,,0x03,
15:08,52.82,,,,-19,57,1004,        ,        ,        ,,,,0x03,
15:08,52.83,,,,-18,53,1010,        ,        ,        ,,,,0x03,
15:08,52.84,,,,-18,53,1010,        ,        ,        ,,,,0x02,
15:08,52.84,,,,-19,56,1008,        ,        ,        ,,,,0x01,
15:08,52.85,,,,-19,56,1008,        ,        ,        ,,,,0x02,
15:08,52.85,,,,-19,52,1007,        ,        ,        ,,,,0x01,
15:08,52.86,,,,-21,57,1008,        ,        ,        ,,,,0x03,
15:08,52.87,,,,-19,53,1010,        ,        ,        ,,,,0x03,
15:08,52.87,,,,-19,53,1010,        ,        ,        ,,,,0x02,
15:08,52.87,,,,-19,51,1006,        ,        ,        ,,,,0x01,
15:08,52.88,,,,-19,51,1006,        ,        ,        ,,,,0x02,
15:08,52.88,,,,-19,55,1006,        ,        ,        ,,,,0x01,
15:08,52.89,,,,-19,55,1006,        ,        ,        ,,,,0x02,
15:08,52.89,,,,-19,54,1003,        ,        ,        ,,,,0x01,
15:08,52.90,,,,-20,55,1001,        ,        ,        ,,,,0x03,
15:08,52.91,,,,-16,55,1008,        ,        ,        ,,,,0x03,
15:08,52.91,,,,-16,55,1008,        ,        ,        ,,,,0x02,
15:08,52.92,,,,-17,56,1008,        ,        ,        ,,,,0x01,
15:08,52.92,,,,-19,54,1010,        ,        ,        ,,,,0x03,
15:08,52.93,,,,-19,56,1007,        ,        ,        ,,,,0x03,
15:08,52.94,,,,-19,56,1007,        ,        ,        ,,,,0x02,
15:08,52.94,,,,-18,55,1005,        ,        ,        ,,,,0x01,
15:08,52.95,,,,-18,55,1005,        ,        ,        ,,,,0x02,
15:08,52.95,,,,-19,58,1007,        ,        ,        ,,,,0x01,
15:08,52.96,,,,-18,54,1005,        ,        ,        ,,,,0x03,
15:08,52.96,,,,-16,55,1005,        ,        ,        ,,,,0x03,
15:08,52.97,,,,-16,55,1005,        ,        ,        ,,,,0x02,
15:08,52.97,,,,-22,55,1005,        ,        ,        ,,,,0x01,
15:08,52.98,,,,-22,55,1005,        ,        ,        ,,,,0x02,
15:08,52.98,,,,-21,56,1002,        ,        ,        ,,,,0x01,
15:08,52.99,,,,-21,56,1002,        ,        ,        ,,,,0x02,
15:08,52.99,,,,-18,59,1005,        ,        ,        ,,,,0x01,
15:08,53.00,,,,-16,57,1011,        ,        ,        ,,,,0x03,
15:08,53.00,,,,-19,59,1008,        ,        ,        ,,,,0x03,
15:08,53.01,,,,-19,59,1008,        ,        ,        ,,,,0x02,
15:08,53.01,,,,-16,54,1006,        ,        ,        ,,,,0x01,
15:08,53.02,,,,-16,54,1006,        ,        ,        ,,,,0x02,
15:08,53.02,,,,-16,55,1005,        ,        ,        ,,,,0x01,
15:08,53.03,,,,-18,53,1009,        ,        ,        ,,,,0x03,
15:08,53.04,,,,-18,53,1009,        ,        ,        ,,,,0x02,
15:08,53.04,,,,-20,54,1008,        ,        ,        ,,,,0x01,
15:08,53.05,,,,-20,54,1008,        ,        ,        ,,,,0x02,
15:08,53.05,,,,-20,57,1009,        ,        ,        ,,,,0x01,
15:08,53.05,,,,-20,54,1010,        ,        ,        ,,,,0x03,
15:08,53.06,,,,-19,54,1008,        ,        ,        ,,,,0x03,
15:08,53.07,,,,-19,54,1008,        ,        ,        ,,,,0x02,
15:08,53.07,,,,-20,55,1005,        ,        ,        ,,,,0x01,
15:08,53.08,,,,-20,55,1005,        ,        ,        ,,,,0x02,
15:08,53.08,,,,-14,51,1003,        ,        ,        ,,,,0x01,
15:08,53.08,,,,-14,51,1003,        ,        ,        ,,,,0x02,
15:08,53.09,,,,-19,57,1004,        ,        ,        ,,,,0x01,
15:08,53.09,,,,-16,57,1007,        ,        ,        ,,,,0x03,
15:08,53.10,,,,-19,54,1005,        ,        ,        ,,,,0x03,
15:08,53.11,,,,-19,54,1005,        ,        ,        ,,,,0x02,
15:08,53.11,,,,-21,57,1003,        ,        ,        ,,,,0x01,
15:08,53.12,,,,-21,57,1003,        ,        ,        ,,,,0x02,
15:08,53.12,,,,-16,54,1009,        ,        ,        ,,,,0x01,
15:08,53.13,,,,-19,54,1009,        ,        ,        ,,,,0x03,
15:08,53.14,,,,-21,54,1005,        ,        ,        ,,,,0x03,
15:08,53.14,,,,-21,54,1005,        ,        ,        ,,,,0x02,
15:08,53.14,,,,-20,54,1006,        ,        ,        ,,,,0x01,
15:08,53.15,,,,-20,54,1006,        ,        ,        ,,,,0x02,
15:08,53.16,,,,-19,56,1007,        ,        ,        ,,,,0x01,
15:08,53.16,,,,-14,56,1007,        ,        ,        ,,,,0x03,
15:08,53.17,,,,-18,57,1005,        ,        ,        ,,,,0x03,
15:08,53.17,,,,-18,57,1005,        ,        ,        ,,,,0x02,
15:08,53.18,,,,-19,54,1010,        ,        ,        ,,,,0x01,
15:08,53.19,,,,-19,54,1010,        ,        ,        ,,,,0x02,
15:08,53.19,,,,-19,57,1008,        ,        ,        ,,,,0x01,
15:08,53.19,,,,-19,57,1008,        ,        ,        ,,,,0x02,
15:08,53.19,,,,-20,55,1002,        ,        ,        ,,,,0x01,
15:08,53.20,,,,-18,55,1005,        ,        ,        ,,,,0x03,
15:08,53.21,,,,-17,56,1007,        ,        ,        ,,,,0x03,
15:08,53.22,,,,-17,56,1007,        ,        ,        ,,,,0x02,
15:08,53.22,,,,-15,54,1006,        ,        ,        ,,,,0x01,
15:08,53.23,,,,-15,54,1006,        ,        ,        ,,,,0x02,
15:08,53.23,,,,-23,54,1006,        ,        ,        ,,,,0x01,
15:08,53.23,,,,-23,54,1006,        ,        ,        ,,,,0x02,
15:08,53.24,,,,-19,55,1005,        ,        ,        ,,,,0x01,
15:08,53.24,,,,-15,57,1011,        ,        ,        ,,,,0x03,
15:08,53.25,,,,-20,54,1010,        ,        ,        ,,,,0x03,
15:08,53.26,,,,-20,54,1010,        ,        ,        ,,,,0x02,
15:08,53.26,,,,-16,57,1006,        ,        ,        ,,,,0x01,
15:08,53.27,,,,-16,57,1006,        ,        ,        ,,,,0x02,
15:08,53.27,,,,-18,54,1003,        ,        ,        ,,,,0x01,
15:08,53.28,,,,-18,54,1005,        ,        ,        ,,,,0x03,
15:08,53.28,,,,-19,52,1004,        ,        ,        ,,,,0x03,
15:08,53.29,,,,-19,52,1004,        ,        ,        ,,,,0x02,
15:08,53.29,,,,-16,51,1005,        ,        ,        ,,,,0x01,
15:08,53.30,,,,-16,51,1005,        ,        ,        ,,,,0x02,
15:08,53.30,,,,-16,56,1005,        ,        ,        ,,,,0x01,
15:08,53.31,,,,-13,55,1010,        ,        ,        ,,,,0x03,
15:08,53.32,,,,-16,57,1004,        ,        ,        ,,,,0x03,
15:08,53.32,,,,-22,55,1006,        ,        ,        ,,,,0x03,
15:08,53.33,,,,-22,55,1006,        ,        ,        ,,,,0x02,
15:08,53.33,,,,-22,52,1004,        ,        ,        ,,,,0x01,
15:08,53.34,,,,-22,52,1004,        ,        ,        ,,,,0x02,
15:08,53.34,,,,-18,59,1003,        ,        ,        ,,,,0x01,
15:08,53.35,,,,-17,57,1007,        ,        ,        ,,,,0x03,
15:08,53.36,,,,-19,58,1007,        ,        ,        ,,,,0x03,
15:08,53.37,,,,-19,58,1007,        ,        ,        ,,,,0x02,
15:08,53.37,,,,-16,54,1002,        ,        ,        ,,,,0x01,
15:08,53.37,,,,-16,54,1002,        ,        ,        ,,,,0x02,
15:08,53.37,,,,-19,57,1010,        ,        ,        ,,,,0x01,
15:08,53.38,,,,-19,57,1007,        ,        ,        ,,,,0x03,
15:08,53.39,,,,-20,53,1006,        ,        ,        ,,,,0x03,
15:08,53.40,,,,-20,53,1006,        ,        ,        ,,,,0x02,
15:08,53.40,,,,-20,56,1005,        ,        ,        ,,,,0x01,
15:08,53.41,,,,-20,56,1005,        ,        ,        ,,,,0x02,
15:08,53.41,,,,-14,54,1007,        ,        ,        ,,,,0x01,
15:08,53.41,,,,-14,54,1007,        ,        ,        ,,,,0x02,
15:08,53.42,,,,-20,52,1003,        ,        ,        ,,,,0x01,
15:08,53.42,,,,-19,52,1007,        ,        ,        ,,,,0x03,
15:08,53.43,,,,-19,54,1005,        ,        ,        ,,,,0x03,
15:08,53.44,,,,-19,54,1005,        ,        ,        ,,,,0x02,
15:08,53.44,,,,-15,57,1007,        ,        ,        ,,,,0x01,
15:08,53.45,,,,-15,57,1007,        ,        ,        ,,,,0x02,
15:08,53.45,,,,-20,54,1006,        ,        ,        ,,,,0x01,
15:08,53.46,,,,-21,54,1004,        ,        ,        ,,,,0x03,
15:08,53.46,,,,-19,52,1006,        ,        ,        ,,,,0x03,
15:08,53.47,,,,-19,52,1006,        ,        ,        ,,,,0x02,
15:08,53.47,,,,-17,56,1007,        ,        ,        ,,,,0x01,
15:08,53.48,,,,-17,56,1007,        ,        ,        ,,,,0x02,
15:08,53.48,,,,-19,54,1003,        ,        ,        ,,,,0x01,
15:08,53.49,,,,-19,54,1003,        ,        ,        ,,,,0x02,
15:08,53.49,,,,-16,59,1008,        ,        ,        ,,,,0x01,
15:08,53.50,,,,-17,54,1007,        ,        ,        ,,,,0x03,
15:08,53.50,,,,-21,57,1008,        ,        ,        ,,,,0x03,
15:08,53.51,,,,-21,57,1008,        ,        ,        ,,,,0x02,
15:08,53.51,,,,-17,53,1009,        ,        ,        ,,,,0x01,
15:08,53.52,,,,-17,53,1009,        ,        ,        ,,,,0x02,
15:08,53.52,,,,-15,57,1005,        ,        ,        ,,,,0x01,
15:08,53.53,,,,-19,54,1005,        ,        ,        ,,,,0x03,
15:08,53.54,,,,-15,51,1002,        ,        ,        ,,,,0x03,
15:08,53.55,,,,-15,51,1002,        ,        ,        ,,,,0x02,
15:08,53.55,,,,-18,51,1007,        ,        ,        ,,,,0x01,
15:08,53.55,,,,-18,51,1007,        ,        ,        ,,,,0x02,
15:08,53.55,,,,-19,54,1005,        ,        ,        ,,,,0x01,
15:08,53.56,,,,-16,56,1006,        ,        ,        ,,,,0x03,
15:08,53.57,,,,-18,62,1005,        ,        ,        ,,,,0x03,
15:08,53.58,,,,-18,62,1005,        ,        ,        ,,,,0x02,
15:08,53.58,,,,-21,55,1006,        ,        ,        ,,,,0x01,
15:08,53.58,,,,-21,55,1006,        ,        ,        ,,,,0x02,
15:08,53.59,,,,-17,54,1003,        ,        ,        ,,,,0x01,
15:08,53.59,,,,-17,54,1003,        ,        ,        ,,,,0x02,
15:08,53.60,,,,-21,54,1007,        ,        ,        ,,,,0x01,
15:08,53.60,,,,-18,57,1005,        ,        ,        ,,,,0x03,
15:08,53.61,,,,-16,57,1004,        ,        ,        ,,,,0x03,
15:08,53.62,,,,-16,57,1004,        ,        ,        ,,,,0x02,
15:08,53.62,,,,-18,59,1007,        ,        ,        ,,,,0x01,
15:08,53.63,,,,-18,59,1007,        ,        ,        ,,,,0x02,
15:08,53.63,,,,-19,55,1003,        ,        ,        ,,,,0x01,
15:08,53.64,,,,-19,55,1003,        ,        ,        ,,,,0x02,
15:08,53.64,,,,-17,56,1002,        ,        ,        ,,,,0x01,
15:08,53.64,,,,-17,56,1007,        ,        ,        ,,,,0x03,
15:08,53.65,,,,-21,55,1007,        ,        ,        ,,,,0x03,
15:08,53.66,,,,-21,55,1007,        ,        ,        ,,,,0x02,
15:08,53.66,,,,-18,58,1007,        ,        ,        ,,,,0x01,
15:08,53.67,,,,-18,58,1007,        ,        ,        ,,,,0x02,
15:08,53.67,,,,-19,54,1002,        ,        ,        ,,,,0x01,
15:08,53.67,,,,-19,54,1002,        ,        ,        ,,,,0x02,
15:08,53.68,,,,-20,54,1006,        ,        ,        ,,,,0x01,
15:08,53.69,,,,-16,56,1005,        ,        ,        ,,,,0x03,
15:08,53.69,,,,-18,57,1008,        ,        ,        ,,,,0x03,
15:08,53.70,,,,-18,57,1008,        ,        ,        ,,,,0x02,
15:08,53.70,,,,-19,53,1007,        ,        ,        ,,,,0x01,
15:08,53.71,,,,-19,53,1007,        ,        ,        ,,,,0x02,
15:08,53.71,,,,-20,56,1007,        ,        ,        ,,,,0x01,
15:08,53.72,,,,-16,56,1007,        ,        ,        ,,,,0x03,
15:08,53.73,,,,-19,59,1004,        ,        ,        ,,,,0x03,
15:08,53.73,,,,-19,59,1004,        ,        ,        ,,,,0x02,
15:08,53.74,,,,-21,55,1002,        ,        ,        ,,,,0x01,
15:08,53.74,,,,-21,55,1002,        ,        ,        ,,,,0x02,
15:08,53.75,,,,-13,51,1003,        ,        ,        ,,,,0x01,
15:08,53.75,,,,-13,51,1003,        ,        ,        ,,,,0x02,
15:08,53.75,,,,-18,56,1007,        ,        ,        ,,,,0x01,
15:08,53.76,,,,-16,54,1002,        ,        ,        ,,,,0x03,
15:08,53.77,,,,-19,58,1005,        ,        ,        ,,,,0x03,
15:08,53.78,,,,-19,58,1005,        ,        ,        ,,,,0x02,
15:08,53.78,,,,-16,57,1010,        ,        ,        ,,,,0x01,
15:08,53.78,,,,-16,57,1010,        ,        ,        ,,,,0x02,
15:08,53.78,,,,-19,51,1009,        ,        ,        ,,,,0x01,
15:08,53.79,,,,-22,54,1005,        ,        ,        ,,,,0x03,
15:08,53.80,,,,-16,55,1008,        ,        ,        ,,,,0x03,
15:08,53.81,,,,-16,55,1008,        ,        ,        ,,,,0x02,
