sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
15:10,54.90,,,,-1024,0,88,        ,        ,        ,,,,0x01,
15:10,54.91,,,,-1025,1,86,        ,        ,        ,,,,0x01,
15:10,54.91,,,,-1026,0,85,        ,        ,        ,,,,0x01,
15:10,54.91,,,,-1025,0,80,        ,        ,        ,,,,0x01,
15:10,54.92,,,,-1028,0,79,        ,        ,        ,,,,0x01,
15:10,54.92,,,,-1030,-1,77,        ,        ,        ,,,,0x01,
15:10,54.92,,,,-1032,0,78,        ,        ,        ,,,,0x01,
15:10,54.93,,,,-1029,0,80,        ,        ,        ,,,,0x01,
15:10,54.93,,,,-1031,0,78,        ,        ,        ,,,,0x01,
15:10,54.94,,,,-1030,0,79,        ,        ,        ,,,,0x01,
15:10,54.94,,,,-1029,-1,83,        ,        ,        ,,,,0x01,
15:10,54.94,,,,-1028,0,84,        ,        ,        ,,,,0x01,
15:10,54.95,,,,-1028,1,85,        ,        ,        ,,,,0x01,
15:10,54.95,,,,-1025,1,90,        ,        ,        ,,,,0x01,
15:10,54.96,,,,-1020,2,96,        ,        ,        ,,,,0x01,
15:10,54.96,,,,-1020,3,100,        ,        ,        ,,,,0x01,
15:10,54.97,,,,-1018,2,104,        ,        ,        ,,,,0x01,
15:10,54.97,,,,-1016,5,107,        ,        ,        ,,,,0x01,
15:10,54.98,,,,-1013,7,111,        ,        ,        ,,,,0x01,
15:10,54.98,,,,-1011,10,115,        ,        ,        ,,,,0x01,
15:10,54.98,,,,-1014,7,115,        ,        ,        ,,,,0x01,
15:10,54.99,,,,-1013,6,112,        ,        ,        ,,,,0x01,
15:10,54.99,,,,-1013,6,110,        ,        ,        ,,,,0x01,
15:10,55.00,,,,-1016,5,108,        ,        ,        ,,,,0x01,
15:10,55.00,,,,-1020,5,105,        ,        ,        ,,,,0x01,
15:10,55.00,,,,-1018,3,102,        ,        ,        ,,,,0x01,
15:10,55.01,,,,-1022,2,98,        ,        ,        ,,,,0x01,
15:10,55.01,,,,-1021,2,100,        ,        ,        ,,,,0x01,
15:10,55.01,,,,-1022,2,98,        ,        ,        ,,,,0x01,
15:10,55.02,,,,-1022,2,98,        ,        ,        ,,,,0x01,
15:10,55.02,,,,-1026,2,98,        ,        ,        ,,,,0x01,
15:10,55.03,,,,-1024,3,97,        ,        ,        ,,,,0x01,
15:10,55.03,,,,-1023,1,99,        ,        ,        ,,,,0x01,
15:10,55.03,,,,-1024,3,100,        ,        ,        ,,,,0x01,
15:10,55.04,,,,-1023,4,100,        ,        ,        ,,,,0x01,
15:10,55.04,,,,-1023,2,103,        ,        ,        ,,,,0x01,
15:10,55.05,,,,-1021,2,101,        ,        ,        ,,,,0x01,
15:10,55.05,,,,-1021,4,100,        ,        ,        ,,,,0x01,
15:10,55.05,,,,-1024,2,98,        ,        ,        ,,,,0x01,
15:10,55.06,,,,-1025,2,99,        ,        ,        ,,,,0x01,
15:10,55.06,,,,-1023,3,101,        ,        ,        ,,,,0x01,
15:10,55.07,,,,-1019,4,101,        ,        ,        ,,,,0x01,
15:10,55.07,,,,-1021,3,100,        ,        ,        ,,,,0x01,
15:10,55.08,,,,-1021,7,104,        ,        ,        ,,,,0x01,
15:10,55.08,,,,-1021,4,108,        ,        ,        ,,,,0x01,
15:10,55.08,,,,-1016,7,110,        ,        ,        ,,,,0x01,
15:10,55.09,,,,-1016,7,113,        ,        ,        ,,,,0x01,
15:10,55.09,,,,-1018,5,115,        ,        ,        ,,,,0x01,
15:10,55.10,,,,-1019,9,117,        ,        ,        ,,,,0x01,
15:10,55.10,,,,-1014,6,119,        ,        ,        ,,,,0x01,
15:10,55.10,,,,-1013,6,116,        ,        ,        ,,,,0x01,
15:10,55.11,,,,-1013,10,119,        ,        ,        ,,,,0x01,
