00
265031120,     -23,      35,    1000
265070703,     -25,      37,    1001
265110287,     -26,      35,     995
265149870,     -25,      36,     994
265189453,     -28,      35,     997
265229037,     -27,      34,     999
265268620,     -26,      32,     999
265308203,     -25,      36,     999
265347787,     -25,      38,     998
265387370,     -28,      40,     998
265426953,     -26,      38,     997
265466537,     -25,      36,     996
265506120,     -26,      38,     995
265545703,     -25,      37,     999
265585287,     -26,      37,     999
265624870,     -26,      36,    1000
265664453,     -25,      36,    1001
265704037,     -26,      37,    1000
265743620,     -27,      35,     999
265783203,     -25,      37,     998
265822787,     -26,      36,     999
265862370,     -27,      38,     999
265901953,     -25,      36,     999
265941537,     -26,      36,     998
265981120,     -26,      38,     999
266020703,     -25,      38,     997
266060287,     -27,      36,     997
266099870,     -25,      36,     996
266139453,     -26,      39,     997
266179037,     -26,      37,     998
266218620,     -26,      35,     997
266258203,     -25,      35,     999
266297787,     -27,      36,     999
266337370,     -27,      36,     999
266376953,     -25,      36,     999
266416537,     -26,      37,     999
266456120,     -25,      37,     999
266495703,     -26,      38,     999
266535287,     -26,      36,     999
266574870,     -25,      36,     999
266614453,     -26,      37,     999
266654037,     -26,      35,     999
266693620,     -26,      37,     998
266733203,     -25,      37,     998
266772787,     -27,      38,     997
266812370,     -26,      36,     997
266851953,     -26,      36,     997
266891537,     -27,      39,     997
266931120,     -27,      37,     999
266970703,     -26,      36,     999
267010287,     -26,      35,     998
267049870,     -26,      37,     999
267089453,     -27,      37,     998
267129037,     -27,      37,     998
267168620,     -25,      34,     999
267208203,     -25,      36,     999
267247787,     -27,      37,     999
267287370,     -26,      34,     999
267326953,     -26,      36,     999
267366537,     -26,      37,     999
267406120,     -26,      38,     997
267445703,     -25,      36,     999
267485287,     -25,      36,     999
267524870,     -28,      38,     997
267564453,     -32,      14,    1170
267604037,       9,      17,    1099
267643620,      -3,      28,    1004
267683203,     -31,      33,    1002
267722787,     -25,      37,     997
267762370,     -21,      34,     989
267801953,     -28,      38,     997
267841537,     -25,      40,    1001
267881120,     -25,      36,     997
267920703,     -26,      35,     999
267960287,     -25,      36,     997
267999870,     -26,      36,     997
268039453,     -27,      34,     999
